DATE,age,bmr,body_fat,e_caffeine,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fat,e_fiber,e_iron,e_monounsaturated_fat,e_num_drinks,e_num_foods,e_num_mealitems_green,e_num_mealitems_red,e_num_mealitems_with_score,e_num_mealitems_yellow,e_num_water,e_polyunsaturated_fat,e_potassium,e_protein,e_sat_fat,e_sodium,e_sugar,e_trans_fat,e_unsat_fat,e_vitamin_a,e_vitamin_c,gender,goal_body_weight,goal_body_weight_intent,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_total_calories,m_workout_count,m_workout_time,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_clinical_deep,n_count,n_deep,n_duration,n_light,n_quality,n_rem,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_clinical_deep,s_count,s_deep,s_duration,s_light,s_quality,s_rem,weight
20150718,23.567123287671233,1970.4143410958904,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6921.0,658.6901087983254,10904.0,16680.0,1942.0,2400.0,12952.0,2629.1044498942156,0.0,0.0,,,,,,,,,,,,,1977.0,3300.0,30000.0,3.0,1012.0,0.0,1.0,12783.0,25921.0,13138.0,74.0,0.0,82.0
20150719,23.56986301369863,1970.3958342465755,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,10517.0,986.29766297349,16021.0,19020.0,974.0,2940.0,19120.0,2956.6934972200656,0.0,0.0,,,,,,,,,,,,,3418.0,2401.0,30000.0,3.0,2720.0,0.0,1.0,8161.0,25659.0,17498.0,63.0,0.0,82.0
20150720,23.572602739726026,1970.3773273972604,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6901.0,664.2089896059728,10978.0,22680.0,1196.0,2880.0,12988.0,2634.586317003233,0.0,0.0,,,,,,,,,,,,,6238.0,2893.0,24300.0,2.0,4255.0,0.0,1.0,11348.0,17287.0,5939.0,53.0,0.0,82.0
20150721,23.575342465753426,1970.3588205479455,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6177.0,592.6819443105281,10054.0,25200.0,1192.0,5160.0,11834.0,2563.0407648584737,0.0,0.0,,,,,,,,,,,,,8939.0,2894.0,29700.0,2.0,8222.0,0.0,1.0,8245.0,19103.0,10858.0,52.0,0.0,82.0
20150722,23.578082191780823,1970.3403136986303,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,9867.0,1115.042279498649,9579.0,26160.0,2003.0,3540.0,11537.0,3085.382593197279,1.0,3600.0,,,,,,,,,,,,,-2409.0,3214.0,-300.0,0.0,-2409.0,0.0,1.0,0.0,650.0,650.0,0.0,0.0,82.0
20150723,23.58082191780822,1970.3218068493152,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3663.0,362.5197939746352,5937.0,27660.0,842.0,8340.0,6995.0,2332.8416008239506,0.0,0.0,,,,,,,,,,,,,1439.0,1513.0,28500.0,2.0,648.0,0.0,1.0,10748.0,26376.0,15628.0,71.0,0.0,82.0
20150724,23.583561643835615,1970.3033,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3911.0,404.33635795264416,6559.0,28440.0,649.0,10260.0,7627.0,2374.639657952644,0.0,0.0,,,,,,,,,,,,,3300.0,2286.0,37500.0,1.0,2577.0,0.0,1.0,15787.0,32768.0,16981.0,96.0,0.0,82.0
20150725,23.586301369863016,1970.2847931506851,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4165.0,393.11944206846556,6541.0,28800.0,2383.0,9840.0,7791.0,2363.404235219151,0.0,0.0,,,,,,,,,,,,,3419.0,1403.0,35100.0,1.0,2698.0,0.0,1.0,10321.0,31201.0,20880.0,80.0,0.0,82.0
20150726,23.589041095890412,1970.26628630137,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2800.0,278.7929283006728,4563.0,27480.0,360.0,5160.0,5362.0,2249.0592146020426,0.0,0.0,58440.0,375.0,59700.0,0.0,58068.0,0.0,1.0,1332.0,1332.0,0.0,4.0,0.0,6119.0,1783.0,28200.0,0.0,5158.0,0.0,1.0,8886.0,22140.0,13254.0,59.0,0.0,82.0
20150727,23.59178082191781,1970.247779452055,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5442.0,533.0797070839176,8807.0,24600.0,861.0,5640.0,10353.0,2503.3274865359726,0.0,0.0,,,,,,,,,,,,,5580.0,1046.0,36000.0,1.0,4957.0,0.0,1.0,19199.0,30013.0,10814.0,96.0,0.0,82.0
20150728,23.594520547945205,1970.22927260274,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,10076.0,885.2449320426389,15276.0,18660.0,1196.0,4260.0,18474.0,2855.474204645379,0.0,0.0,,,,,,,,,,,,,8279.0,6607.0,25200.0,3.0,7239.0,0.0,1.0,6240.0,15422.0,9182.0,40.0,0.0,82.0
20150729,23.5972602739726,1970.2107657534248,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,8999.0,1039.7948264760425,8245.0,25860.0,1525.0,5520.0,9859.0,3010.0055922294673,2.0,5040.0,,,,,,,,,,,,,-3601.0,2265.0,33000.0,2.0,-4300.0,0.0,1.0,12599.0,35161.0,22562.0,98.0,0.0,82.0
20150730,23.6,1970.1922589041096,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2311.0,227.6634457807793,3750.0,29460.0,481.0,6360.0,4391.0,2197.855704684889,0.0,0.0,,,,,,,,,,,,,4378.0,262.0,31800.0,0.0,4118.0,0.0,1.0,10800.0,27564.0,16764.0,73.0,0.0,82.0
20150731,23.602739726027398,1970.1737520547947,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6088.0,620.5173063912819,9879.0,29760.0,947.0,10980.0,11516.0,2590.6910584460766,0.0,0.0,,,,,,,,,,,,,7380.0,399.0,39600.0,0.0,7006.0,0.0,1.0,13384.0,32443.0,19059.0,89.0,0.0,82.0
20150801,23.605479452054794,1970.1552452054796,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,11430.0,1075.2102688674938,17522.0,21240.0,1261.0,6960.0,20883.0,3045.3655140729734,0.0,0.0,,,,,,,,,,,,,10858.0,1414.0,35100.0,0.0,10192.0,0.0,1.0,12780.0,24214.0,11434.0,71.0,0.0,82.0
20150802,23.60821917808219,1970.1367383561646,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3357.0,325.1964480132797,5368.0,26280.0,595.0,14400.0,6359.0,2295.3331863694443,0.0,0.0,,,,,,,,,,,,,9540.0,1779.0,41700.0,1.0,8483.0,0.0,1.0,11982.0,31662.0,19680.0,84.0,0.0,82.0
20150803,23.610958904109587,1970.1182315068495,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4991.0,550.1805024774317,8582.0,25680.0,964.0,6240.0,9775.0,2520.298733984281,0.0,0.0,,,,,,,,,,,,,10077.0,6056.0,39900.0,4.0,9027.0,0.0,1.0,6842.0,25040.0,18198.0,61.0,0.0,82.0
20150804,23.613698630136987,1970.0997246575344,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,12204.0,1414.7431015409766,21676.0,22560.0,3673.0,11460.0,24310.0,3384.842826198511,0.0,0.0,,,,,,,,,,,,,7317.0,2988.0,39300.0,2.0,6303.0,0.0,1.0,11231.0,30169.0,18938.0,79.0,0.0,82.0
20150805,23.616438356164384,1970.0812178082194,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6071.0,639.5466945615455,10271.0,27600.0,1611.0,4500.0,11776.0,2609.627912369765,0.0,0.0,,,,,,,,,,,,,2940.0,970.0,32100.0,1.0,2680.0,0.0,1.0,12483.0,28698.0,16215.0,79.0,0.0,82.0
20150806,23.61917808219178,1970.0627109589043,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3552.0,313.64964078306866,5351.0,26520.0,651.0,8280.0,6493.0,2283.712351741973,0.0,0.0,,,,,,,,,,,,,-481.0,2438.0,34200.0,1.0,-1519.0,0.0,1.0,10510.0,34562.0,24052.0,88.0,0.0,82.0
20150807,23.621917808219177,1970.0442041095891,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4531.0,424.41514391443496,7012.0,22920.0,939.0,4920.0,8355.0,2394.459348024024,0.0,0.0,,,,,,,,,,,,,4019.0,1608.0,28800.0,3.0,3325.0,0.0,1.0,3160.0,24157.0,20997.0,51.0,0.0,82.0
20150808,23.624657534246577,1970.0256972602742,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2683.0,253.73072731640224,4226.0,28740.0,1070.0,9720.0,5023.0,2223.7564245766766,0.0,0.0,,,,,,,,,,,,,1379.0,7896.0,38400.0,5.0,380.0,0.0,1.0,15903.0,30304.0,14401.0,92.0,0.0,82.0
20150809,23.627397260273973,1970.007190410959,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,1042.0,134.065247595602,1956.0,31800.0,254.0,21720.0,2146.0,2104.0724380065612,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150810,23.63013698630137,1969.988683561644,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,351.0,33.440650522720006,542.0,14340.0,241.0,14340.0,651.0,2003.429334084364,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150811,23.632876712328766,1969.9701767123288,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.9701767123288,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150812,23.635616438356166,1969.9516698630139,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.9516698630139,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150813,23.638356164383563,1969.9331630136987,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,208.0,17.1760303974,307.0,20400.0,208.0,20400.0,376.0,1987.1091934110987,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150814,23.64109589041096,1969.9146561643838,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.9146561643838,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150815,23.643835616438356,1969.8961493150687,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.8961493150687,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150816,23.646575342465752,1969.8776424657535,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.8776424657535,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150817,23.649315068493152,1969.8591356164386,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.8591356164386,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150818,23.65205479452055,1969.8406287671235,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.8406287671235,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150819,23.654794520547945,1969.8221219178083,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.8221219178083,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150820,23.65753424657534,1969.8036150684934,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.8036150684934,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150821,23.660273972602738,1969.7851082191783,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.7851082191783,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150822,23.663013698630138,1969.766601369863,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.766601369863,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150823,23.665753424657535,1969.7480945205482,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.7480945205482,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150824,23.66849315068493,1969.729587671233,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.729587671233,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150825,23.671232876712327,1969.711080821918,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.711080821918,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150826,23.673972602739727,1969.692573972603,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.692573972603,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150827,23.676712328767124,1969.6740671232878,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.6740671232878,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150828,23.67945205479452,1969.6555602739727,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.6555602739727,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150829,23.682191780821917,1969.6370534246578,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.6370534246578,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150830,23.684931506849313,1969.6185465753426,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.6185465753426,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150831,23.687671232876713,1969.6000397260275,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.6000397260275,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150901,23.69041095890411,1969.5815328767126,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.5815328767126,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150902,23.693150684931506,1969.5630260273974,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.5630260273974,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150903,23.695890410958903,1969.5445191780823,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.5445191780823,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150904,23.698630136986303,1969.5260123287674,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.5260123287674,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150905,23.7013698630137,1969.5075054794522,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.5075054794522,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150906,23.704109589041096,1969.488998630137,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.488998630137,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150907,23.706849315068492,1969.4704917808222,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.4704917808222,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150908,23.70958904109589,1969.451984931507,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.451984931507,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150909,23.71232876712329,1969.4334780821919,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.4334780821919,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150910,23.715068493150685,1969.414971232877,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.414971232877,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150911,23.71780821917808,1969.3964643835618,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.3964643835618,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150912,23.720547945205478,1969.3779575342467,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.3779575342467,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150913,23.723287671232878,1969.3594506849317,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.3594506849317,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150914,23.726027397260275,1969.3409438356166,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.3409438356166,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150915,23.72876712328767,1969.3224369863015,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.3224369863015,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150916,23.731506849315068,1969.3039301369865,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.3039301369865,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150917,23.734246575342464,1969.2854232876714,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.2854232876714,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150918,23.736986301369864,1969.2669164383562,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.2669164383562,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150919,23.73972602739726,1969.2484095890413,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.2484095890413,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150920,23.742465753424657,1969.2299027397262,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.2299027397262,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150921,23.745205479452054,1969.211395890411,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.211395890411,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150922,23.747945205479454,1969.1928890410961,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.1928890410961,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150923,23.75068493150685,1969.174382191781,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.174382191781,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150924,23.753424657534246,1969.1558753424658,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.1558753424658,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150925,23.756164383561643,1969.137368493151,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.137368493151,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150926,23.75890410958904,1969.1188616438358,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.1188616438358,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150927,23.76164383561644,1969.1003547945206,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.1003547945206,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150928,23.764383561643836,1969.0818479452057,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.0818479452057,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150929,23.767123287671232,1969.0633410958906,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.0633410958906,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150930,23.76986301369863,1969.0448342465754,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.0448342465754,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151001,23.77260273972603,1969.0263273972605,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.0263273972605,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151002,23.775342465753425,1969.0078205479454,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1969.0078205479454,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151003,23.778082191780822,1968.9893136986302,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.9893136986302,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151004,23.78082191780822,1968.9708068493153,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.9708068493153,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151005,23.783561643835615,1968.9523000000002,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.9523000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151006,23.786301369863015,1968.933793150685,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.933793150685,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151007,23.78904109589041,1968.91528630137,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.91528630137,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151008,23.791780821917808,1968.896779452055,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.896779452055,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151009,23.794520547945204,1968.8782726027398,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.8782726027398,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151010,23.797260273972604,1968.8597657534249,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.8597657534249,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151011,23.8,1968.8412589041097,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.8412589041097,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151012,23.802739726027397,1968.8227520547946,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.8227520547946,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151013,23.805479452054794,1968.8042452054797,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.8042452054797,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151014,23.80821917808219,1968.7857383561645,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,1968.7857383561645,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151015,23.81095890410959,1968.7672315068494,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,145.67510313684363,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151016,23.813698630136987,1968.7487246575345,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151017,23.816438356164383,1968.7302178082193,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151018,23.81917808219178,1968.7117109589042,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151019,23.82191780821918,1968.6932041095893,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151020,23.824657534246576,1968.6746972602741,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151021,23.827397260273973,1968.656190410959,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151022,23.83013698630137,1968.637683561644,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151023,23.832876712328765,1968.619176712329,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151024,23.835616438356166,1968.6006698630138,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151025,23.838356164383562,1968.5821630136988,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151026,23.84109589041096,1968.5636561643837,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151027,23.843835616438355,1968.5451493150686,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151028,23.846575342465755,1968.5266424657536,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151029,23.84931506849315,1968.5081356164385,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151030,23.852054794520548,1968.4896287671236,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151031,23.854794520547944,1968.4711219178084,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151101,23.85753424657534,1968.4526150684933,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
